210605_233419_222162 :: res_from_gt_detrac_210605_204908_1_1_210605_222755_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_assoc1_iou1	66.052	62.164	70.572	75.435	79.469	4.000	87.152	8256.000	8210.000	1209186.000	1102732.000	140131.000	67.263	73.756	74.46	78.166	81.563	68.874	92.682	74.946	69.461	36845.000	3.161	87.152	91.358	83.315	1007439.000	201747.000	95293.000	75.435	83.316	91.359	6561.000	1434.000	261.000	17.369	0.680	1007440.000	95292.000	201746.000	0.048	442.234	78.869
210605_233355_587263 :: res_from_gt_detrac_210605_204908_1_3_210605_222755_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_assoc1_iou3	66.652	62.988	70.902	78.349	79.990	2.000	88.547	8256.000	8195.000	1209186.000	1076725.000	140131.000	67.048	75.297	74.371	78.978	81.844	68.926	91.062	76.562	69.72	36510.000	3.113	88.547	93.994	83.697	1012057.000	197129.000	64668.000	78.349	83.697	93.994	6604.000	1395.000	257.000	16.897	0.461	1012057.000	64668.000	197129.000	0.024	436.214	78.804
210605_233251_459657 :: res_from_gt_detrac_210605_204908_1_2_210605_222755_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_assoc1_iou2	66.412	62.67	70.763	76.714	79.651	2.000	87.761	8256.000	8202.000	1209186.000	1091341.000	140131.000	67.25	74.512	74.461	78.529	81.656	68.961	91.974	75.738	69.659	36710.000	3.137	87.761	92.499	83.484	1009480.000	199706.000	81861.000	76.714	83.484	92.499	6576.000	1421.000	259.000	17.212	0.584	1009480.000	81861.000	199706.000	0.024	439.724	78.843
210605_233201_093306 :: res_from_gt_detrac_210605_204908_0_7_210605_222755_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_assoc0_iou7	60.008	54.847	65.836	69.439	56.407	0.000	81.963	8256.000	8100.000	1209186.000	839645.000	140131.000	56.101	80.792	67.61	82.548	84.883	60.76	75.033	82.313	61.761	65542.000	7.146	81.963	100.000	69.439	839645.000	369541.000	0.000	69.439	69.439	100.000	4657.000	3009.000	590.000	36.446	0.000	839645.000	0.000	369541.000	0.000	943.881	82.313
210605_233123_735832 :: res_from_gt_detrac_210605_204908_1_7_210605_222755_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_assoc1_iou7	59.662	54.447	65.556	68.760	55.196	0.000	81.488	8256.000	8099.000	1209186.000	831436.000	140131.000	55.649	80.932	67.284	82.653	84.966	60.385	74.44	82.437	61.366	66813.000	7.328	81.488	100.000	68.760	831436.000	377750.000	0.000	68.760	68.760	100.000	4557.000	3094.000	605.000	37.476	0.000	831436.000	0.000	377750.000	0.000	971.684	82.437
210605_233102_616866 :: res_from_gt_detrac_210605_204908_0_5_210605_222755_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_assoc0_iou5	66.319	62.564	70.622	84.247	81.359	4.000	91.472	8256.000	8162.000	1209186.000	1024487.000	140131.000	65.448	77.247	73.467	80.192	82.653	67.966	87.63	78.609	68.885	33777.000	3.016	91.472	99.718	84.486	1021598.000	187588.000	2889.000	84.247	84.486	99.718	6717.000	1290.000	249.000	15.625	0.021	1021598.000	2889.000	187588.000	0.047	399.792	78.691
210605_233015_770313 :: res_from_gt_detrac_210605_204908_0_4_210605_222755_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_assoc0_iou4	66.862	63.25	71.039	81.311	81.359	8.000	90.042	8256.000	8185.000	1209186.000	1059984.000	140131.000	66.77	76.169	74.216	79.534	82.147	68.85	89.95	77.48	69.693	33901.000	3.016	90.042	96.379	84.486	1021598.000	187588.000	38386.000	81.312	84.487	96.379	6717.000	1290.000	249.000	15.625	0.274	1021599.000	38385.000	187587.000	0.095	401.259	78.691
210605_233003_020215 :: res_from_gt_detrac_210605_204908_0_3_210605_222755_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_assoc0_iou3	66.951	63.352	71.13	79.664	81.359	14.000	89.258	8256.000	8197.000	1209186.000	1079897.000	140131.000	67.352	75.416	74.555	79.057	81.869	69.193	91.261	76.69	69.988	33930.000	3.016	89.259	94.601	84.486	1021598.000	187588.000	58299.000	79.665	84.487	94.602	6717.000	1290.000	249.000	15.625	0.416	1021601.000	58296.000	187585.000	0.166	401.602	78.691
210605_232702_223553 :: res_from_gt_detrac_210605_204908_0_8_210605_222755_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_assoc0_iou8	44.938	37.956	53.279	45.362	14.208	0.000	62.412	8256.000	7976.000	1209186.000	548511.000	140131.000	38.301	84.435	54.118	85.336	87.647	45.165	53.398	86.06	45.955	93645.000	19.525	62.412	100.000	45.362	548511.000	660675.000	0.000	45.362	45.362	100.000	1173.000	5471.000	1612.000	66.267	0.000	548511.000	0.000	660675.000	0.000	2064.393	86.060
210605_232652_387271 :: res_from_gt_detrac_210605_204908_0_9_210605_222755_orca	log/no_ibt_detrac_0_99_100_100/log/DETRAC_0_99_100_100/res_from_gt_assoc0_iou9	12.579	8.0215	19.739	8.856	0.000	0.000	16.270	8256.000	6582.000	1209186.000	107081.000	140131.000	8.0263	90.635	19.801	91.028	92.75	12.583	13.856	92.187	12.774	38192.000	85.296	16.270	100.000	8.856	107081.000	1102105.000	0.000	8.856	8.856	100.000	0.000	1214.000	7042.000	14.704	0.000	107081.000	0.000	1102105.000	0.000	4312.738	92.187
