confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP
0.022	38.05309677124024	0.0428449027240276	0.022	38.05309677124024	0.0426985472440719	0.022	38.01105117797852	0.042662113904953	0.022	37.88546371459961	0.0425894372165203	0.022	37.92723083496094	0.0425713062286376	0.022	37.80220031738281	0.0425350926816463	0.022	37.55458450317383	0.0424989387392997	0.022	37.26977157592773	0.042444821447134	0.022	36.67377471923828	0.0420521460473537
0.023	38.38495635986328	0.0428449027240276	0.023	38.38495635986328	0.0426985472440719	0.023	38.3425407409668	0.042662113904953	0.023	38.215858459472656	0.0425894372165203	0.023	38.25799179077149	0.0425713062286376	0.023	38.13187026977539	0.0425350926816463	0.023	37.88209533691406	0.0424989387392997	0.023	37.59479904174805	0.042444821447134	0.023	36.99360656738281	0.0420521460473537
0.024	38.82743453979492	0.0428449027240276	0.024	38.82743453979492	0.0426985472440719	0.024	38.78453063964844	0.042662113904953	0.024	38.65638732910156	0.0425894372165203	0.024	38.699005126953125	0.0425713062286376	0.024	38.57143020629883	0.0425350926816463	0.024	38.31877899169922	0.0424989387392997	0.024	38.028167724609375	0.042444821447134	0.024	37.4200439453125	0.0420521460473537
0.025	39.04867172241211	0.0428449027240276	0.025	39.04867172241211	0.0426985472440719	0.025	39.00552368164063	0.042662113904953	0.025	38.876651763916016	0.0425894372165203	0.025	38.91951370239258	0.0425713062286376	0.025	38.79121017456055	0.0425350926816463	0.025	38.53711700439453	0.0424989387392997	0.025	38.24485397338867	0.042444821447134	0.025	37.633262634277344	0.0420521460473537
0.026	39.38053131103516	0.0428449027240276	0.026	39.38053131103516	0.0426985472440719	0.026	39.337013244628906	0.042662113904953	0.026	39.20704650878906	0.0425894372165203	0.026	39.250274658203125	0.0425713062286376	0.026	39.120880126953125	0.0425350926816463	0.026	38.864627838134766	0.0424989387392997	0.026	38.56987762451172	0.042444821447134	0.026	37.95309066772461	0.0420521460473537
0.027	39.49114990234375	0.0856898054480552	0.027	39.49114990234375	0.0853970944881439	0.027	39.447513580322266	0.085324227809906	0.027	39.31718063354492	0.0851788744330406	0.027	39.36053085327149	0.0851426124572753	0.027	39.230770111083984	0.0850701853632927	0.027	38.97380065917969	0.0849978774785995	0.027	38.67822265625	0.084889642894268	0.027	38.0597038269043	0.0841042920947074
0.028	40.26548385620117	0.0856898054480552	0.028	40.26548385620117	0.0853970944881439	0.028	40.22099304199219	0.085324227809906	0.028	40.08810424804688	0.0851788744330406	0.028	40.13230514526367	0.0851426124572753	0.028	40.0	0.0850701853632927	0.028	39.73799133300781	0.0849978774785995	0.028	39.43661880493164	0.084889642894268	0.028	38.80596923828125	0.0841042920947074
0.029	40.37610626220703	0.0856898054480552	0.029	40.37610626220703	0.0853970944881439	0.029	40.33149337768555	0.085324227809906	0.029	40.198238372802734	0.0851788744330406	0.029	40.242557525634766	0.0851426124572753	0.029	40.10988998413086	0.0850701853632927	0.029	39.847164154052734	0.0849978774785995	0.029	39.544960021972656	0.084889642894268	0.029	38.91257858276367	0.0841042920947074
0.03	40.486724853515625	0.0856898054480552	0.03	40.486724853515625	0.0853970944881439	0.03	40.44198989868164	0.085324227809906	0.03	40.308372497558594	0.0851788744330406	0.03	40.352813720703125	0.0851426124572753	0.03	40.21977996826172	0.0850701853632927	0.03	39.956329345703125	0.0849978774785995	0.03	39.65330505371094	0.084889642894268	0.03	39.019187927246094	0.0841042920947074
0.031	40.70796203613281	0.0856898054480552	0.031	40.70796203613281	0.0853970944881439	0.031	40.66298294067383	0.085324227809906	0.031	40.52863311767578	0.0851788744330406	0.031	40.57331848144531	0.0851426124572753	0.031	40.43955993652344	0.0850701853632927	0.031	40.1746711730957	0.0849978774785995	0.031	39.86998748779297	0.084889642894268	0.031	39.2324104309082	0.0841042920947074
