confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP
0.058	47.174163818359375	0.2142245173454284	0.058	47.06558990478516	0.2134016305208206	0.058	46.95751953125	0.2132196277379989	0.058	46.636260986328125	0.2128565460443496	0.058	46.06741714477539	0.2125850468873977	0.058	44.22869491577149	0.2124044150114059	0.058	43.15789413452149	0.2121340781450271	0.058	42.79749298095703	0.2115059196949005	0.058	42.110652923583984	0.2093802392482757
0.059	47.28950119018555	0.2570694088935852	0.059	47.18066787719727	0.2560819387435913	0.059	47.07233047485352	0.2558635175228119	0.059	46.75028610229492	0.2554278373718261	0.059	46.17977523803711	0.2551020383834839	0.059	44.4444465637207	0.2548852860927582	0.059	43.3684196472168	0.2545608878135681	0.059	43.00626373291016	0.2538070976734161	0.059	42.31557083129883	0.2512562870979309
0.06	47.28950119018555	0.2570694088935852	0.06	47.18066787719727	0.2560819387435913	0.06	47.07233047485352	0.2558635175228119	0.06	46.75028610229492	0.2554278373718261	0.06	46.17977523803711	0.2551020383834839	0.06	44.4444465637207	0.2548852860927582	0.06	43.3684196472168	0.2545608878135681	0.06	43.00626373291016	0.2538070976734161	0.06	42.31557083129883	0.2512562870979309
0.061	47.52018356323242	0.2999143302440643	0.061	47.41081619262695	0.2987622618675232	0.061	47.30195236206055	0.2985074520111084	0.061	46.97833633422852	0.2979991436004638	0.061	46.40449523925781	0.2976190447807312	0.061	44.660194396972656	0.2973661720752716	0.061	43.57894515991211	0.2969876825809479	0.061	43.215030670166016	0.2961082756519317	0.061	42.62295150756836	0.293132334947586
0.062	47.7508659362793	0.2999143302440643	0.062	47.64096832275391	0.2987622618675232	0.062	47.53157043457031	0.2985074520111084	0.062	47.20638275146485	0.2979991436004638	0.062	46.74157333374024	0.2976190447807312	0.062	44.98381805419922	0.2973661720752716	0.062	43.89473724365234	0.2969876825809479	0.062	43.52818298339844	0.2961082756519317	0.062	42.93032836914063	0.293132334947586
0.063	47.981544494628906	0.342759221792221	0.063	47.8711166381836	0.3414425849914551	0.063	47.761192321777344	0.3411513864994049	0.063	47.43443298339844	0.3405704498291015	0.063	46.96629333496094	0.3401360511779785	0.063	45.19956588745117	0.339847058057785	0.063	44.105262756347656	0.33941450715065	0.063	43.73695373535156	0.3384094834327698	0.063	43.13524627685547	0.3350083827972412
0.064	48.21222686767578	0.4284490346908569	0.064	48.10126876831055	0.4268032610416412	0.064	47.990814208984375	0.4264392554759979	0.064	47.66248321533203	0.4257130920886993	0.064	47.19101333618164	0.4251700937747955	0.064	45.41531753540039	0.4248088300228119	0.064	44.31578826904297	0.4242681562900543	0.064	43.94572067260742	0.423011839389801	0.064	43.34016418457031	0.4187604784965515
0.065	48.32756423950195	0.4712939262390136	0.065	48.216339111328125	0.4694835841655731	0.065	48.10562515258789	0.469083160161972	0.065	47.776512145996094	0.4682843685150146	0.065	47.30337142944336	0.467687040567398	0.065	45.523193359375	0.4672897160053253	0.065	44.42105102539063	0.4666949510574341	0.065	44.05010223388672	0.4653130173683166	0.065	43.44262313842773	0.4606365263462066
0.066	48.32756423950195	0.4712939262390136	0.066	48.216339111328125	0.4694835841655731	0.066	48.10562515258789	0.469083160161972	0.066	47.776512145996094	0.4682843685150146	0.066	47.30337142944336	0.467687040567398	0.066	45.523193359375	0.4672897160053253	0.066	44.42105102539063	0.4666949510574341	0.066	44.05010223388672	0.4653130173683166	0.066	43.54508209228516	0.4606365263462066
0.067	48.44290542602539	0.5569837093353271	0.067	48.33141708374024	0.5548442006111145	0.067	48.220436096191406	0.5543709993362427	0.067	47.890533447265625	0.55342698097229	0.067	47.41572952270508	0.5527210831642151	0.067	45.63106918334961	0.5522514581680298	0.067	44.52631378173828	0.5515486001968384	0.067	44.25887298583984	0.5499153733253479	0.067	43.75	0.5443885922431946
