confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP
0.293	57.17438888549805	3.4275922775268555	0.293	57.15858840942383	3.499786615371704	0.293	57.20571899414063	3.496801853179932	0.293	57.158470153808594	3.49084734916687	0.293	57.00431060791016	3.4863944053649902	0.293	56.3730583190918	3.4834325313568115	0.293	55.971656799316406	3.47899866104126	0.293	56.12449645996094	3.4686970710754395	0.293	55.81853866577149	3.517587900161743
0.294	57.17438888549805	3.4275922775268555	0.294	57.15858840942383	3.499786615371704	0.294	57.20571899414063	3.496801853179932	0.294	57.158470153808594	3.49084734916687	0.294	57.00431060791016	3.4863944053649902	0.294	56.3730583190918	3.4834325313568115	0.294	55.971656799316406	3.47899866104126	0.294	56.12449645996094	3.4686970710754395	0.294	55.81853866577149	3.517587900161743
0.295	57.17438888549805	3.470436811447144	0.295	57.15858840942383	3.542466878890991	0.295	57.20571899414063	3.539445638656616	0.295	57.158470153808594	3.5334184169769287	0.295	57.00431060791016	3.528911590576172	0.295	56.476680755615234	3.5259134769439697	0.295	56.072872161865234	3.521425724029541	0.295	56.22489929199219	3.510998249053955	0.295	55.91716003417969	3.5594637393951416
0.296	57.17438888549805	3.556126832962036	0.296	57.15858840942383	3.627827405929565	0.296	57.20571899414063	3.624733448028565	0.296	57.158470153808594	3.618561029434204	0.296	57.00431060791016	3.613945484161377	0.296	56.476680755615234	3.610875129699707	0.296	56.072872161865234	3.606279134750366	0.296	56.22489929199219	3.5956006050109863	0.296	55.91716003417969	3.643216133117676
0.297	57.17438888549805	3.556126832962036	0.297	57.15858840942383	3.627827405929565	0.297	57.20571899414063	3.624733448028565	0.297	57.158470153808594	3.618561029434204	0.297	57.00431060791016	3.613945484161377	0.297	56.476680755615234	3.610875129699707	0.297	56.072872161865234	3.606279134750366	0.297	56.22489929199219	3.5956006050109863	0.297	55.91716003417969	3.643216133117676
0.298	57.284767150878906	3.556126832962036	0.298	57.26872253417969	3.627827405929565	0.298	57.315731048583984	3.624733448028565	0.298	57.26776123046875	3.618561029434204	0.298	57.11206817626953	3.613945484161377	0.298	56.5803108215332	3.610875129699707	0.298	56.17408752441406	3.606279134750366	0.298	56.32529830932617	3.5956006050109863	0.298	56.01577758789063	3.643216133117676
0.299	57.284767150878906	3.556126832962036	0.299	57.26872253417969	3.627827405929565	0.299	57.315731048583984	3.624733448028565	0.299	57.26776123046875	3.618561029434204	0.299	57.11206817626953	3.613945484161377	0.299	56.5803108215332	3.610875129699707	0.299	56.17408752441406	3.606279134750366	0.299	56.32529830932617	3.5956006050109863	0.299	56.01577758789063	3.643216133117676
0.3	57.284767150878906	3.5989716053009038	0.3	57.26872253417969	3.6705081462860103	0.3	57.315731048583984	3.667377233505249	0.3	57.26776123046875	3.661132335662842	0.3	57.11206817626953	3.656462669372559	0.3	56.5803108215332	3.653356075286865	0.3	56.17408752441406	3.648706197738648	0.3	56.32529830932617	3.637901782989502	0.3	56.01577758789063	3.685092210769653
0.301	57.3951416015625	3.5989716053009038	0.301	57.37885284423828	3.6705081462860103	0.301	57.425743103027344	3.667377233505249	0.301	57.377044677734375	3.661132335662842	0.301	57.219825744628906	3.656462669372559	0.301	56.68394088745117	3.653356075286865	0.301	56.27530288696289	3.648706197738648	0.301	56.42570114135742	3.637901782989502	0.301	56.11439895629883	3.685092210769653
0.302	57.3951416015625	3.6418166160583496	0.302	57.37885284423828	3.713188409805298	0.302	57.425743103027344	3.710021495819092	0.302	57.377044677734375	3.70370364189148	0.302	57.219825744628906	3.698979616165161	0.302	56.68394088745117	3.695837020874024	0.302	56.27530288696289	3.6911327838897705	0.302	56.42570114135742	3.6802031993865967	0.302	56.11439895629883	3.726968288421631
0.303	57.3951416015625	3.6418166160583496	0.303	57.37885284423828	3.713188409805298	0.303	57.425743103027344	3.710021495819092	0.303	57.377044677734375	3.70370364189148	0.303	57.219825744628906	3.698979616165161	0.303	56.68394088745117	3.695837020874024	0.303	56.37651824951172	3.6911327838897705	0.303	56.52610778808594	3.6802031993865967	0.303	56.213016510009766	3.726968288421631
0.304	57.3951416015625	3.6418166160583496	0.304	57.37885284423828	3.713188409805298	0.304	57.425743103027344	3.710021495819092	0.304	57.377044677734375	3.70370364189148	0.304	57.219825744628906	3.698979616165161	0.304	56.68394088745117	3.695837020874024	0.304	56.37651824951172	3.6911327838897705	0.304	56.52610778808594	3.6802031993865967	0.304	56.213016510009766	3.726968288421631
0.305	57.3951416015625	3.6418166160583496	0.305	57.37885284423828	3.713188409805298	0.305	57.425743103027344	3.710021495819092	0.305	57.377044677734375	3.70370364189148	0.305	57.219825744628906	3.698979616165161	0.305	56.68394088745117	3.695837020874024	0.305	56.37651824951172	3.6911327838897705	0.305	56.52610778808594	3.6802031993865967	0.305	56.213016510009766	3.726968288421631
0.306	57.3951416015625	3.6418166160583496	0.306	57.37885284423828	3.713188409805298	0.306	57.425743103027344	3.710021495819092	0.306	57.377044677734375	3.70370364189148	0.306	57.219825744628906	3.698979616165161	0.306	56.68394088745117	3.695837020874024	0.306	56.37651824951172	3.6911327838897705	0.306	56.52610778808594	3.6802031993865967	0.306	56.213016510009766	3.726968288421631
0.307	57.3951416015625	3.6418166160583496	0.307	57.37885284423828	3.713188409805298	0.307	57.425743103027344	3.710021495819092	0.307	57.377044677734375	3.70370364189148	0.307	57.219825744628906	3.698979616165161	0.307	56.68394088745117	3.695837020874024	0.307	56.37651824951172	3.6911327838897705	0.307	56.52610778808594	3.6802031993865967	0.307	56.213016510009766	3.726968288421631
0.308	57.3951416015625	3.6418166160583496	0.308	57.37885284423828	3.713188409805298	0.308	57.425743103027344	3.710021495819092	0.308	57.377044677734375	3.70370364189148	0.308	57.219825744628906	3.698979616165161	0.308	56.68394088745117	3.695837020874024	0.308	56.37651824951172	3.6911327838897705	0.308	56.52610778808594	3.6802031993865967	0.308	56.213016510009766	3.726968288421631
0.309	57.3951416015625	3.6418166160583496	0.309	57.37885284423828	3.713188409805298	0.309	57.425743103027344	3.710021495819092	0.309	57.377044677734375	3.70370364189148	0.309	57.219825744628906	3.698979616165161	0.309	56.68394088745117	3.695837020874024	0.309	56.37651824951172	3.6911327838897705	0.309	56.52610778808594	3.6802031993865967	0.309	56.213016510009766	3.726968288421631
0.31	57.3951416015625	3.6418166160583496	0.31	57.37885284423828	3.713188409805298	0.31	57.425743103027344	3.710021495819092	0.31	57.377044677734375	3.70370364189148	0.31	57.219825744628906	3.698979616165161	0.31	56.68394088745117	3.695837020874024	0.31	56.37651824951172	3.6911327838897705	0.31	56.52610778808594	3.6802031993865967	0.31	56.213016510009766	3.726968288421631
0.311	57.3951416015625	3.684661626815796	0.311	57.37885284423828	3.755868673324585	0.311	57.425743103027344	3.752665281295776	0.311	57.377044677734375	3.746274948120117	0.311	57.219825744628906	3.741496324539185	0.311	56.68394088745117	3.7383177280426025	0.311	56.37651824951172	3.7335596084594727	0.311	56.52610778808594	3.722504138946533	0.311	56.213016510009766	3.768844127655029
0.312	57.3951416015625	3.727506399154663	0.312	57.37885284423828	3.798548936843872	0.312	57.425743103027344	3.795309066772461	0.312	57.377044677734375	3.788846254348755	0.312	57.219825744628906	3.784013509750366	0.312	56.68394088745117	3.7807986736297607	0.312	56.37651824951172	3.775986194610596	0.312	56.52610778808594	3.764805555343628	0.312	56.213016510009766	3.810720205307007
0.313	57.3951416015625	3.727506399154663	0.313	57.37885284423828	3.798548936843872	0.313	57.425743103027344	3.795309066772461	0.313	57.377044677734375	3.788846254348755	0.313	57.219825744628906	3.784013509750366	0.313	56.68394088745117	3.7807986736297607	0.313	56.37651824951172	3.775986194610596	0.313	56.52610778808594	3.764805555343628	0.313	56.213016510009766	3.810720205307007
0.314	57.3951416015625	3.727506399154663	0.314	57.37885284423828	3.798548936843872	0.314	57.425743103027344	3.795309066772461	0.314	57.377044677734375	3.788846254348755	0.314	57.219825744628906	3.784013509750366	0.314	56.68394088745117	3.7807986736297607	0.314	56.37651824951172	3.775986194610596	0.314	56.52610778808594	3.764805555343628	0.314	56.213016510009766	3.810720205307007
0.315	57.3951416015625	3.727506399154663	0.315	57.37885284423828	3.798548936843872	0.315	57.425743103027344	3.795309066772461	0.315	57.377044677734375	3.788846254348755	0.315	57.219825744628906	3.784013509750366	0.315	56.68394088745117	3.7807986736297607	0.315	56.37651824951172	3.775986194610596	0.315	56.52610778808594	3.764805555343628	0.315	56.213016510009766	3.810720205307007
0.316	57.3951416015625	3.727506399154663	0.316	57.37885284423828	3.798548936843872	0.316	57.425743103027344	3.795309066772461	0.316	57.377044677734375	3.788846254348755	0.316	57.219825744628906	3.784013509750366	0.316	56.68394088745117	3.7807986736297607	0.316	56.37651824951172	3.775986194610596	0.316	56.52610778808594	3.764805555343628	0.316	56.213016510009766	3.810720205307007
0.317	57.61589431762695	3.727506399154663	0.317	57.59912109375	3.798548936843872	0.317	57.6457633972168	3.795309066772461	0.317	57.59562683105469	3.788846254348755	0.317	57.43534469604492	3.784013509750366	0.317	56.89118957519531	3.7807986736297607	0.317	56.57894515991211	3.775986194610596	0.317	56.72690963745117	3.764805555343628	0.317	56.41025924682617	3.810720205307007
0.318	57.61589431762695	3.727506399154663	0.318	57.59912109375	3.798548936843872	0.318	57.6457633972168	3.795309066772461	0.318	57.59562683105469	3.788846254348755	0.318	57.43534469604492	3.784013509750366	0.318	56.89118957519531	3.7807986736297607	0.318	56.57894515991211	3.775986194610596	0.318	56.72690963745117	3.764805555343628	0.318	56.41025924682617	3.810720205307007
0.319	57.61589431762695	3.727506399154663	0.319	57.59912109375	3.798548936843872	0.319	57.6457633972168	3.795309066772461	0.319	57.59562683105469	3.788846254348755	0.319	57.43534469604492	3.784013509750366	0.319	56.89118957519531	3.7807986736297607	0.319	56.57894515991211	3.775986194610596	0.319	56.72690963745117	3.764805555343628	0.319	56.41025924682617	3.810720205307007
0.32	57.72626876831055	3.770351409912109	0.32	57.709251403808594	3.841229200363159	0.32	57.75577545166016	3.8379530906677246	0.32	57.70491790771485	3.8314175605773926	0.32	57.54310607910156	3.826530694961548	0.32	56.99481964111328	3.823279619216919	0.32	56.68016052246094	3.818413257598877	0.32	56.82730865478516	3.807106494903565	0.32	56.50887298583984	3.852596044540405
0.321	57.72626876831055	3.770351409912109	0.321	57.709251403808594	3.841229200363159	0.321	57.75577545166016	3.8379530906677246	0.321	57.70491790771485	3.8314175605773926	0.321	57.54310607910156	3.826530694961548	0.321	56.99481964111328	3.823279619216919	0.321	56.68016052246094	3.818413257598877	0.321	56.82730865478516	3.807106494903565	0.321	56.50887298583984	3.852596044540405
0.322	57.72626876831055	3.813196420669556	0.322	57.709251403808594	3.8839094638824463	0.322	57.75577545166016	3.880596876144409	0.322	57.70491790771485	3.87398910522461	0.322	57.54310607910156	3.8690476417541504	0.322	56.99481964111328	3.865760564804077	0.322	56.68016052246094	3.860840320587158	0.322	56.82730865478516	3.84940767288208	0.322	56.50887298583984	3.894472599029541
0.323	57.72626876831055	3.813196420669556	0.323	57.709251403808594	3.8839094638824463	0.323	57.75577545166016	3.880596876144409	0.323	57.70491790771485	3.87398910522461	0.323	57.54310607910156	3.8690476417541504	0.323	56.99481964111328	3.865760564804077	0.323	56.68016052246094	3.860840320587158	0.323	56.82730865478516	3.84940767288208	0.323	56.50887298583984	3.894472599029541
0.324	57.836647033691406	3.813196420669556	0.324	57.81938552856445	3.8839094638824463	0.324	57.86578750610352	3.880596876144409	0.324	57.81420516967773	3.87398910522461	0.324	57.65086364746094	3.8690476417541504	0.324	57.09844970703125	3.865760564804077	0.324	56.781375885009766	3.860840320587158	0.324	56.927711486816406	3.84940767288208	0.324	56.60749816894531	3.894472599029541
0.325	57.836647033691406	3.813196420669556	0.325	57.81938552856445	3.8839094638824463	0.325	57.86578750610352	3.880596876144409	0.325	57.81420516967773	3.87398910522461	0.325	57.65086364746094	3.8690476417541504	0.325	57.09844970703125	3.865760564804077	0.325	56.781375885009766	3.860840320587158	0.325	56.927711486816406	3.84940767288208	0.325	56.60749816894531	3.894472599029541
0.326	57.836647033691406	3.898886203765869	0.326	57.81938552856445	3.969269990921021	0.326	57.86578750610352	3.965884923934937	0.326	57.81420516967773	3.9591317176818848	0.326	57.65086364746094	3.954081535339356	0.326	57.09844970703125	3.9507222175598153	0.326	56.781375885009766	3.945693731307984	0.326	56.927711486816406	3.9340100288391113	0.326	56.60749816894531	3.978224515914917
0.327	57.836647033691406	3.898886203765869	0.327	57.81938552856445	3.969269990921021	0.327	57.86578750610352	3.965884923934937	0.327	57.81420516967773	3.9591317176818848	0.327	57.65086364746094	3.954081535339356	0.327	57.09844970703125	3.9507222175598153	0.327	56.781375885009766	3.945693731307984	0.327	56.927711486816406	3.9340100288391113	0.327	56.60749816894531	3.978224515914917
0.328	57.836647033691406	4.027420520782471	0.328	57.81938552856445	4.097311019897461	0.328	57.86578750610352	4.09381628036499	0.328	57.81420516967773	4.086845397949219	0.328	57.75862503051758	4.081632614135742	0.328	57.20207214355469	4.078164577484131	0.328	56.882591247558594	4.07297420501709	0.328	57.028114318847656	4.060913562774658	0.328	56.70611190795898	4.103852272033691
0.329	57.836647033691406	4.027420520782471	0.329	57.81938552856445	4.097311019897461	0.329	57.86578750610352	4.09381628036499	0.329	57.81420516967773	4.086845397949219	0.329	57.75862503051758	4.081632614135742	0.329	57.20207214355469	4.078164577484131	0.329	56.882591247558594	4.07297420501709	0.329	57.028114318847656	4.060913562774658	0.329	56.70611190795898	4.103852272033691
0.33	57.947021484375	4.070265769958496	0.33	57.92951583862305	4.139991283416748	0.33	57.97579956054688	4.136460781097412	0.33	57.92349624633789	4.129416942596436	0.33	57.86637496948242	4.124149799346924	0.33	57.30569839477539	4.120645523071289	0.33	56.98380279541016	4.115400791168213	0.33	57.12851333618164	4.103215217590332	0.33	56.80473327636719	4.145728588104248
0.331	57.947021484375	4.070265769958496	0.331	57.92951583862305	4.139991283416748	0.331	57.97579956054688	4.136460781097412	0.331	57.92349624633789	4.129416942596436	0.331	57.86637496948242	4.124149799346924	0.331	57.30569839477539	4.163126468658447	0.331	56.98380279541016	4.157827854156494	0.331	57.12851333618164	4.1455159187316895	0.331	56.80473327636719	4.187604904174805
0.332	57.947021484375	4.070265769958496	0.332	57.92951583862305	4.139991283416748	0.332	57.97579956054688	4.136460781097412	0.332	57.92349624633789	4.129416942596436	0.332	57.86637496948242	4.124149799346924	0.332	57.30569839477539	4.163126468658447	0.332	56.98380279541016	4.157827854156494	0.332	57.12851333618164	4.1455159187316895	0.332	56.80473327636719	4.187604904174805
0.333	57.947021484375	4.070265769958496	0.333	57.92951583862305	4.139991283416748	0.333	57.97579956054688	4.136460781097412	0.333	57.92349624633789	4.129416942596436	0.333	57.86637496948242	4.124149799346924	0.333	57.30569839477539	4.163126468658447	0.333	56.98380279541016	4.157827854156494	0.333	57.12851333618164	4.1455159187316895	0.333	56.80473327636719	4.187604904174805
0.334	57.947021484375	4.070265769958496	0.334	57.92951583862305	4.139991283416748	0.334	57.97579956054688	4.136460781097412	0.334	57.92349624633789	4.129416942596436	0.334	57.86637496948242	4.124149799346924	0.334	57.30569839477539	4.163126468658447	0.334	56.98380279541016	4.157827854156494	0.334	57.12851333618164	4.1455159187316895	0.334	56.80473327636719	4.187604904174805
0.335	57.947021484375	4.070265769958496	0.335	57.92951583862305	4.139991283416748	0.335	57.97579956054688	4.136460781097412	0.335	57.92349624633789	4.129416942596436	0.335	57.86637496948242	4.124149799346924	0.335	57.30569839477539	4.163126468658447	0.335	56.98380279541016	4.157827854156494	0.335	57.12851333618164	4.1455159187316895	0.335	56.80473327636719	4.187604904174805
0.336	57.947021484375	4.070265769958496	0.336	57.92951583862305	4.139991283416748	0.336	57.97579956054688	4.136460781097412	0.336	57.92349624633789	4.129416942596436	0.336	57.86637496948242	4.124149799346924	0.336	57.30569839477539	4.163126468658447	0.336	56.98380279541016	4.157827854156494	0.336	57.12851333618164	4.1455159187316895	0.336	56.80473327636719	4.187604904174805
0.337	57.947021484375	4.113110542297363	0.337	57.92951583862305	4.182671546936035	0.337	57.97579956054688	4.179104328155518	0.337	57.92349624633789	4.171988010406494	0.337	57.86637496948242	4.1666669845581055	0.337	57.30569839477539	4.2056074142456055	0.337	56.98380279541016	4.200254440307617	0.337	57.12851333618164	4.187817096710205	0.337	56.80473327636719	4.229480743408203
0.338	57.947021484375	4.155955314636231	0.338	57.92951583862305	4.225351810455322	0.338	57.97579956054688	4.221748352050781	0.338	57.92349624633789	4.214559555053711	0.338	57.86637496948242	4.209183692932129	0.338	57.30569839477539	4.248088359832764	0.338	56.98380279541016	4.242681503295898	0.338	57.12851333618164	4.230118751525879	0.338	56.80473327636719	4.271356582641602
0.339	57.947021484375	4.155955314636231	0.339	57.92951583862305	4.225351810455322	0.339	57.97579956054688	4.221748352050781	0.339	57.92349624633789	4.214559555053711	0.339	57.86637496948242	4.209183692932129	0.339	57.30569839477539	4.248088359832764	0.339	56.98380279541016	4.242681503295898	0.339	57.12851333618164	4.230118751525879	0.339	56.80473327636719	4.271356582641602
0.34	57.947021484375	4.241645336151123	0.34	57.92951583862305	4.310712814331055	0.34	57.97579956054688	4.30703592300415	0.34	57.92349624633789	4.299702167510986	0.34	57.86637496948242	4.294217586517334	0.34	57.30569839477539	4.33305025100708	0.34	56.98380279541016	4.3275346755981445	0.34	57.12851333618164	4.314720630645752	0.34	56.80473327636719	4.355108737945557
0.341	57.947021484375	4.241645336151123	0.341	57.92951583862305	4.310712814331055	0.341	57.97579956054688	4.30703592300415	0.341	57.92349624633789	4.299702167510986	0.341	57.86637496948242	4.294217586517334	0.341	57.40932846069336	4.33305025100708	0.341	57.08501815795898	4.3275346755981445	0.341	57.22891616821289	4.314720630645752	0.341	56.903350830078125	4.355108737945557
0.342	58.057395935058594	4.241645336151123	0.342	58.03964614868164	4.310712814331055	0.342	58.08581161499024	4.30703592300415	0.342	58.03278732299805	4.299702167510986	0.342	57.97413635253906	4.294217586517334	0.342	57.5129508972168	4.33305025100708	0.342	57.18623352050781	4.3275346755981445	0.342	57.32931518554688	4.314720630645752	0.342	57.00197219848633	4.355108737945557
0.343	58.16776657104492	4.241645336151123	0.343	58.1497802734375	4.310712814331055	0.343	58.19581604003906	4.30703592300415	0.343	58.1420783996582	4.299702167510986	0.343	58.08189392089844	4.294217586517334	0.343	57.616580963134766	4.33305025100708	0.343	57.28744888305664	4.3275346755981445	0.343	57.429718017578125	4.314720630645752	0.343	57.10059356689453	4.355108737945557
0.344	58.16776657104492	4.241645336151123	0.344	58.1497802734375	4.310712814331055	0.344	58.19581604003906	4.30703592300415	0.344	58.1420783996582	4.299702167510986	0.344	58.08189392089844	4.294217586517334	0.344	57.616580963134766	4.33305025100708	0.344	57.28744888305664	4.3275346755981445	0.344	57.429718017578125	4.314720630645752	0.344	57.10059356689453	4.355108737945557
0.345	58.16776657104492	4.241645336151123	0.345	58.1497802734375	4.310712814331055	0.345	58.19581604003906	4.30703592300415	0.345	58.1420783996582	4.299702167510986	0.345	58.08189392089844	4.294217586517334	0.345	57.616580963134766	4.33305025100708	0.345	57.28744888305664	4.3275346755981445	0.345	57.429718017578125	4.314720630645752	0.345	57.10059356689453	4.355108737945557
0.346	58.16776657104492	4.241645336151123	0.346	58.1497802734375	4.310712814331055	0.346	58.19581604003906	4.30703592300415	0.346	58.1420783996582	4.299702167510986	0.346	58.08189392089844	4.294217586517334	0.346	57.616580963134766	4.33305025100708	0.346	57.28744888305664	4.3275346755981445	0.346	57.429718017578125	4.314720630645752	0.346	57.10059356689453	4.355108737945557
0.347	58.16776657104492	4.241645336151123	0.347	58.1497802734375	4.310712814331055	0.347	58.19581604003906	4.30703592300415	0.347	58.1420783996582	4.299702167510986	0.347	58.08189392089844	4.294217586517334	0.347	57.616580963134766	4.33305025100708	0.347	57.28744888305664	4.3275346755981445	0.347	57.429718017578125	4.314720630645752	0.347	57.10059356689453	4.355108737945557
0.348	58.16776657104492	4.28449010848999	0.348	58.1497802734375	4.353393077850342	0.348	58.19581604003906	4.349680423736572	0.348	58.1420783996582	4.342273235321045	0.348	58.08189392089844	4.336734771728516	0.348	57.616580963134766	4.375531196594238	0.348	57.28744888305664	4.369961738586426	0.348	57.429718017578125	4.357022285461426	0.348	57.10059356689453	4.396985054016113
0.349	58.16776657104492	4.28449010848999	0.349	58.1497802734375	4.353393077850342	0.349	58.30582809448242	4.349680423736572	0.349	58.25136947631836	4.342273235321045	0.349	58.18965530395508	4.336734771728516	0.349	57.72020721435547	4.375531196594238	0.349	57.38866424560547	4.369961738586426	0.349	57.53012466430664	4.357022285461426	0.349	57.19921112060547	4.396985054016113
0.35	58.16776657104492	4.28449010848999	0.35	58.1497802734375	4.353393077850342	0.35	58.30582809448242	4.349680423736572	0.35	58.25136947631836	4.342273235321045	0.35	58.18965530395508	4.336734771728516	0.35	57.72020721435547	4.375531196594238	0.35	57.38866424560547	4.369961738586426	0.35	57.53012466430664	4.357022285461426	0.35	57.19921112060547	4.396985054016113
0.351	58.16776657104492	4.327335357666016	0.351	58.1497802734375	4.396073341369629	0.351	58.30582809448242	4.392323970794678	0.351	58.25136947631836	4.384844779968262	0.351	58.18965530395508	4.379251480102539	0.351	57.72020721435547	4.418011665344238	0.351	57.38866424560547	4.412388801574707	0.351	57.53012466430664	4.399322986602783	0.351	57.19921112060547	4.438860893249512
0.352	58.16776657104492	4.327335357666016	0.352	58.1497802734375	4.396073341369629	0.352	58.30582809448242	4.392323970794678	0.352	58.25136947631836	4.384844779968262	0.352	58.18965530395508	4.379251480102539	0.352	57.72020721435547	4.418011665344238	0.352	57.38866424560547	4.412388801574707	0.352	57.53012466430664	4.399322986602783	0.352	57.19921112060547	4.438860893249512
0.353	58.16776657104492	4.327335357666016	0.353	58.1497802734375	4.396073341369629	0.353	58.30582809448242	4.392323970794678	0.353	58.25136947631836	4.384844779968262	0.353	58.18965530395508	4.379251480102539	0.353	57.72020721435547	4.418011665344238	0.353	57.38866424560547	4.412388801574707	0.353	57.53012466430664	4.399322986602783	0.353	57.19921112060547	4.438860893249512
0.354	58.16776657104492	4.327335357666016	0.354	58.1497802734375	4.396073341369629	0.354	58.30582809448242	4.392323970794678	0.354	58.25136947631836	4.384844779968262	0.354	58.18965530395508	4.379251480102539	0.354	57.72020721435547	4.418011665344238	0.354	57.38866424560547	4.412388801574707	0.354	57.53012466430664	4.399322986602783	0.354	57.19921112060547	4.438860893249512
0.355	58.16776657104492	4.327335357666016	0.355	58.1497802734375	4.396073341369629	0.355	58.30582809448242	4.392323970794678	0.355	58.25136947631836	4.384844779968262	0.355	58.18965530395508	4.379251480102539	0.355	57.72020721435547	4.418011665344238	0.355	57.38866424560547	4.412388801574707	0.355	57.53012466430664	4.399322986602783	0.355	57.19921112060547	4.438860893249512
0.356	58.16776657104492	4.327335357666016	0.356	58.1497802734375	4.396073341369629	0.356	58.30582809448242	4.392323970794678	0.356	58.25136947631836	4.384844779968262	0.356	58.18965530395508	4.379251480102539	0.356	57.72020721435547	4.418011665344238	0.356	57.38866424560547	4.412388801574707	0.356	57.53012466430664	4.399322986602783	0.356	57.19921112060547	4.438860893249512
0.357	58.16776657104492	4.327335357666016	0.357	58.1497802734375	4.396073341369629	0.357	58.30582809448242	4.392323970794678	0.357	58.25136947631836	4.384844779968262	0.357	58.18965530395508	4.379251480102539	0.357	57.72020721435547	4.418011665344238	0.357	57.38866424560547	4.412388801574707	0.357	57.53012466430664	4.399322986602783	0.357	57.19921112060547	4.438860893249512
0.358	58.16776657104492	4.327335357666016	0.358	58.1497802734375	4.396073341369629	0.358	58.30582809448242	4.392323970794678	0.358	58.25136947631836	4.384844779968262	0.358	58.18965530395508	4.379251480102539	0.358	57.72020721435547	4.418011665344238	0.358	57.38866424560547	4.412388801574707	0.358	57.53012466430664	4.399322986602783	0.358	57.19921112060547	4.438860893249512
0.359	58.16776657104492	4.327335357666016	0.359	58.1497802734375	4.396073341369629	0.359	58.30582809448242	4.392323970794678	0.359	58.25136947631836	4.384844779968262	0.359	58.18965530395508	4.379251480102539	0.359	57.72020721435547	4.418011665344238	0.359	57.38866424560547	4.412388801574707	0.359	57.53012466430664	4.399322986602783	0.359	57.19921112060547	4.438860893249512
0.36	58.16776657104492	4.327335357666016	0.36	58.1497802734375	4.396073341369629	0.36	58.30582809448242	4.392323970794678	0.36	58.25136947631836	4.384844779968262	0.36	58.18965530395508	4.379251480102539	0.36	57.72020721435547	4.418011665344238	0.36	57.38866424560547	4.412388801574707	0.36	57.53012466430664	4.399322986602783	0.36	57.19921112060547	4.438860893249512
0.361	58.16776657104492	4.327335357666016	0.361	58.1497802734375	4.396073341369629	0.361	58.30582809448242	4.392323970794678	0.361	58.25136947631836	4.384844779968262	0.361	58.18965530395508	4.379251480102539	0.361	57.72020721435547	4.418011665344238	0.361	57.38866424560547	4.412388801574707	0.361	57.53012466430664	4.399322986602783	0.361	57.19921112060547	4.438860893249512
0.362	58.16776657104492	4.370179653167725	0.362	58.1497802734375	4.438753604888916	0.362	58.30582809448242	4.434967994689941	0.362	58.25136947631836	4.42741584777832	0.362	58.18965530395508	4.421768665313721	0.362	57.72020721435547	4.4604926109313965	0.362	57.38866424560547	4.45481538772583	0.362	57.53012466430664	4.441624641418457	0.362	57.19921112060547	4.480737209320068
0.363	58.16776657104492	4.370179653167725	0.363	58.1497802734375	4.438753604888916	0.363	58.30582809448242	4.434967994689941	0.363	58.25136947631836	4.42741584777832	0.363	58.18965530395508	4.421768665313721	0.363	57.72020721435547	4.4604926109313965	0.363	57.38866424560547	4.45481538772583	0.363	57.53012466430664	4.441624641418457	0.363	57.19921112060547	4.480737209320068
0.364	58.16776657104492	4.370179653167725	0.364	58.1497802734375	4.438753604888916	0.364	58.30582809448242	4.434967994689941	0.364	58.25136947631836	4.42741584777832	0.364	58.18965530395508	4.421768665313721	0.364	57.72020721435547	4.4604926109313965	0.364	57.38866424560547	4.45481538772583	0.364	57.53012466430664	4.441624641418457	0.364	57.19921112060547	4.480737209320068
0.365	58.16776657104492	4.41302490234375	0.365	58.1497802734375	4.481433868408203	0.365	58.30582809448242	4.477612018585205	0.365	58.25136947631836	4.469987392425537	0.365	58.18965530395508	4.464285850524902	0.365	57.72020721435547	4.502973556518555	0.365	57.38866424560547	4.497242450714111	0.365	57.53012466430664	4.483925342559815	0.365	57.29783248901367	4.522613048553467
0.366	58.16776657104492	4.41302490234375	0.366	58.1497802734375	4.481433868408203	0.366	58.30582809448242	4.477612018585205	0.366	58.25136947631836	4.469987392425537	0.366	58.18965530395508	4.464285850524902	0.366	57.72020721435547	4.502973556518555	0.366	57.38866424560547	4.497242450714111	0.366	57.53012466430664	4.483925342559815	0.366	57.29783248901367	4.522613048553467
0.367	58.16776657104492	4.41302490234375	0.367	58.1497802734375	4.481433868408203	0.367	58.30582809448242	4.477612018585205	0.367	58.25136947631836	4.469987392425537	0.367	58.18965530395508	4.464285850524902	0.367	57.72020721435547	4.502973556518555	0.367	57.38866424560547	4.497242450714111	0.367	57.53012466430664	4.483925342559815	0.367	57.29783248901367	4.522613048553467
0.368	58.16776657104492	4.41302490234375	0.368	58.1497802734375	4.481433868408203	0.368	58.30582809448242	4.477612018585205	0.368	58.25136947631836	4.469987392425537	0.368	58.18965530395508	4.464285850524902	0.368	57.72020721435547	4.502973556518555	0.368	57.38866424560547	4.497242450714111	0.368	57.53012466430664	4.483925342559815	0.368	57.29783248901367	4.522613048553467
